TotalRevenue,TotalOrders,FirstPurchase,LastPurchase,RetentionPeriodDays,AverageOrderValue,RevenueSegment,RegionSegment,RetentionPeriodYears,PurchaseFrequency,CLTV
662.4000000000001,1,2010-11-18 12:50:00,2010-11-18 12:50:00,0,662.4000000000001,High,United Kingdom,0.0,0.0,0.0
4913.22,534,2010-01-17 14:53:00,2010-11-23 13:36:00,309,9.200786516853933,VIP,United Kingdom,0.8465753424657534,630.7766990291262,4914.0
2941.14,126,2010-02-08 12:08:00,2010-11-17 15:47:00,282,23.342380952380953,VIP,United Kingdom,0.7726027397260274,163.08510638297872,2942.0
1482.6,66,2009-12-20 13:09:00,2010-10-07 12:56:00,290,22.46363636363636,VIP,United Kingdom,0.7945205479452054,83.06896551724138,1483.0
919.57,57,2009-12-14 09:56:00,2010-06-30 15:35:00,198,16.13280701754386,High,United Kingdom,0.5424657534246575,105.07575757575758,920.0
649.32,37,2010-03-03 12:31:00,2010-11-21 11:47:00,262,17.54918918918919,High,United Kingdom,0.7178082191780822,51.545801526717554,650.0
1508.7,51,2010-02-04 18:39:00,2010-07-23 12:59:00,168,29.58235294117647,VIP,United Kingdom,0.4602739726027397,110.80357142857143,1509.0
3027.58,166,2009-12-17 10:30:00,2010-11-17 13:12:00,335,18.238433734939758,VIP,United Kingdom,0.9178082191780822,180.86567164179104,3028.0
332.44,20,2010-01-19 10:53:00,2010-08-26 17:19:00,219,16.622,Medium,United Kingdom,0.6,33.333333333333336,333.0
1145.33,67,2010-04-14 13:50:00,2010-06-10 10:15:00,56,17.0944776119403,VIP,United Kingdom,0.15342465753424658,436.69642857142856,1146.0
395.5,25,2010-03-04 10:49:00,2010-03-04 10:49:00,0,15.82,Medium,United Kingdom,0.0,0.0,0.0
1171.89,64,2010-05-26 14:29:00,2010-12-07 14:00:00,194,18.31078125,VIP,United Kingdom,0.5315068493150685,120.41237113402062,1172.0
28019.58,279,2010-03-04 14:41:00,2010-11-29 16:24:00,270,100.42860215053764,VIP,United Kingdom,0.7397260273972602,377.1666666666667,28020.0
3885.54,174,2009-12-08 17:26:00,2010-11-01 14:45:00,327,22.330689655172414,VIP,United Kingdom,0.8958904109589041,194.22018348623854,3886.0
1037.43,123,2010-08-26 19:57:00,2010-11-28 11:45:00,93,8.43439024390244,VIP,United Kingdom,0.2547945205479452,482.741935483871,1038.0
1405.92,132,2010-05-13 11:57:00,2010-10-31 11:09:00,170,10.650909090909092,VIP,United Kingdom,0.4657534246575342,283.4117647058824,1406.0
1574.3300000000002,68,2010-01-22 14:32:00,2010-11-22 13:25:00,303,23.151911764705886,VIP,United Kingdom,0.8301369863013699,81.91419141914191,1575.0
1043.57,63,2009-12-06 15:15:00,2010-11-30 12:46:00,358,16.564603174603175,VIP,United Kingdom,0.9808219178082191,64.23184357541899,1044.0
859.21,99,2010-05-06 16:02:00,2010-11-26 15:57:00,203,8.678888888888888,High,United Kingdom,0.5561643835616439,178.00492610837438,860.0
634.68,9,2010-05-13 10:32:00,2010-08-19 09:07:00,97,70.52,High,United Kingdom,0.26575342465753427,33.865979381443296,635.0
1415.45,68,2009-12-03 13:09:00,2010-07-12 10:46:00,220,20.81544117647059,VIP,United Kingdom,0.6027397260273972,112.81818181818183,1416.0
388.55,21,2010-03-24 08:55:00,2010-03-24 08:55:00,0,18.502380952380953,Medium,United Kingdom,0.0,0.0,0.0
849.56,42,2010-01-31 13:48:00,2010-09-27 13:36:00,238,20.227619047619047,High,United Kingdom,0.6520547945205479,64.41176470588235,850.0
530.47,34,2010-10-24 15:42:00,2010-10-24 15:42:00,0,15.602058823529413,High,United Kingdom,0.0,0.0,0.0
869.64,52,2010-03-25 13:46:00,2010-11-15 14:48:00,235,16.723846153846154,High,United Kingdom,0.6438356164383562,80.76595744680851,870.0
2809.14,161,2010-01-05 09:29:00,2010-11-30 15:21:00,329,17.44807453416149,VIP,United Kingdom,0.9013698630136986,178.61702127659575,2810.0
34095.26,63,2009-12-15 10:02:00,2010-03-17 13:09:00,92,541.1946031746032,VIP,Denmark,0.25205479452054796,249.94565217391303,34096.0
165.45000000000002,10,2010-11-04 17:44:00,2010-11-04 17:44:00,0,16.545,Medium,United Kingdom,0.0,0.0,0.0
312.65,12,2009-12-07 11:41:00,2009-12-07 11:41:00,0,26.054166666666664,Medium,United Kingdom,0.0,0.0,0.0
42.0,1,2010-10-26 15:00:00,2010-10-26 15:00:00,0,42.0,Low,United Kingdom,0.0,0.0,0.0
136.8,4,2010-01-17 12:22:00,2010-01-17 12:22:00,0,34.2,Medium,United Kingdom,0.0,0.0,0.0
282.85,38,2010-07-06 16:52:00,2010-10-12 17:22:00,98,7.44342105263158,Medium,United Kingdom,0.2684931506849315,141.53061224489795,283.0
1654.08,90,2010-03-01 16:31:00,2010-11-25 16:16:00,268,18.378666666666668,VIP,United Kingdom,0.7342465753424657,122.57462686567165,1655.0
124.95,7,2010-10-12 08:43:00,2010-10-12 08:43:00,0,17.85,Medium,United Kingdom,0.0,0.0,0.0
42.22,3,2010-07-21 10:11:00,2010-07-21 10:11:00,0,14.073333333333332,Low,United Kingdom,0.0,0.0,0.0
70.80000000000001,2,2010-11-10 15:17:00,2010-11-10 15:17:00,0,35.400000000000006,Low,United Kingdom,0.0,0.0,0.0
1275.81,74,2010-02-02 10:06:00,2010-09-02 10:04:00,211,17.240675675675675,VIP,United Kingdom,0.5780821917808219,128.00947867298578,1276.0
975.87,49,2010-06-17 09:30:00,2010-10-11 11:53:00,116,19.915714285714287,High,Denmark,0.3178082191780822,154.1810344827586,976.0
1774.68,86,2010-05-26 15:48:00,2010-10-04 12:37:00,130,20.635813953488373,VIP,United Kingdom,0.3561643835616438,241.46153846153848,1775.0
730.7,44,2009-12-18 12:19:00,2010-11-02 16:32:00,319,16.606818181818184,High,United Kingdom,0.873972602739726,50.3448275862069,731.0
692.95,23,2010-08-29 14:36:00,2010-09-28 17:26:00,30,30.12826086956522,High,United Kingdom,0.0821917808219178,279.83333333333337,693.0
359.27,20,2010-09-28 16:12:00,2010-09-28 16:12:00,0,17.9635,Medium,United Kingdom,0.0,0.0,0.0
2651.45,48,2010-01-14 07:25:00,2010-10-19 09:50:00,278,55.23854166666666,VIP,United Kingdom,0.7616438356164383,63.02158273381295,2652.0
4019.85,213,2009-12-03 10:26:00,2010-11-12 12:12:00,344,18.872535211267603,VIP,United Kingdom,0.9424657534246575,226.00290697674419,4020.0
6116.92,80,2010-02-25 16:01:00,2010-04-22 11:21:00,55,76.4615,VIP,United Kingdom,0.1506849315068493,530.909090909091,6117.0
563.08,33,2010-10-21 14:21:00,2010-11-22 10:34:00,31,17.063030303030303,High,United Kingdom,0.08493150684931507,388.5483870967742,564.0
721.28,45,2010-11-02 12:37:00,2010-11-02 12:37:00,0,16.028444444444442,High,United Kingdom,0.0,0.0,0.0
992.41,65,2010-04-06 12:43:00,2010-10-04 14:35:00,181,15.267846153846154,High,United Kingdom,0.4958904109589041,131.07734806629833,993.0
6009.34,60,2009-12-16 16:10:00,2010-12-02 10:17:00,350,100.15566666666668,VIP,United Kingdom,0.958904109589041,62.57142857142858,6010.0
320.0,1,2010-06-23 12:35:00,2010-06-23 12:35:00,0,320.0,Medium,United Kingdom,0.0,0.0,0.0
246.54,15,2010-05-11 11:30:00,2010-05-11 11:30:00,0,16.436,Medium,United Kingdom,0.0,0.0,0.0
200.43,35,2010-02-24 15:02:00,2010-02-24 15:02:00,0,5.726571428571429,Medium,United Kingdom,0.0,0.0,0.0
854.15,51,2010-08-17 09:59:00,2010-11-10 10:00:00,85,16.748039215686273,High,United Kingdom,0.2328767123287671,219.0,855.0
1314.66,45,2009-12-04 11:07:00,2010-11-28 16:21:00,359,29.21466666666667,VIP,United Kingdom,0.9835616438356164,45.752089136490255,1315.0
446.76,21,2009-12-04 12:14:00,2010-10-24 13:46:00,324,21.274285714285714,Medium,United Kingdom,0.8876712328767123,23.65740740740741,447.0
9572.45,272,2009-12-16 09:41:00,2010-11-24 14:29:00,343,35.19283088235294,VIP,United Kingdom,0.9397260273972603,289.4460641399417,9573.0
3125.0,5,2009-12-11 12:58:00,2010-10-26 15:16:00,319,625.0,VIP,United Kingdom,0.873972602739726,5.721003134796239,3125.0
221.10999999999999,52,2010-11-29 17:35:00,2010-11-29 17:35:00,0,4.252115384615385,Medium,United Kingdom,0.0,0.0,0.0
458.25,27,2010-02-19 10:32:00,2010-10-18 10:02:00,240,16.97222222222222,Medium,United Kingdom,0.6575342465753424,41.0625,459.0
4709.2300000000005,227,2009-12-05 13:12:00,2010-11-25 10:11:00,354,20.745506607929517,VIP,United Kingdom,0.9698630136986301,234.05367231638417,4710.0
470.73,67,2010-07-16 15:11:00,2010-11-05 16:52:00,112,7.025820895522388,Medium,United Kingdom,0.30684931506849317,218.34821428571428,471.0
538.4,19,2010-11-12 14:40:00,2010-11-12 14:40:00,0,28.336842105263155,High,United Kingdom,0.0,0.0,0.0
193.25,12,2010-09-30 10:35:00,2010-09-30 10:35:00,0,16.104166666666668,Medium,United Kingdom,0.0,0.0,0.0
2347.33,137,2010-04-21 16:20:00,2010-12-07 09:21:00,229,17.133795620437954,VIP,United Kingdom,0.6273972602739726,218.36244541484717,2348.0
438.9,24,2010-10-05 12:38:00,2010-11-17 13:53:00,43,18.287499999999998,Medium,United Kingdom,0.1178082191780822,203.72093023255815,439.0
996.61,24,2010-01-05 15:21:00,2010-08-20 10:40:00,226,41.525416666666665,High,United Kingdom,0.6191780821917808,38.76106194690266,997.0
384.26,21,2010-09-30 13:08:00,2010-09-30 13:08:00,0,18.298095238095236,Medium,United Kingdom,0.0,0.0,0.0
85.6,4,2010-11-08 13:24:00,2010-11-08 13:24:00,0,21.4,Low,United Kingdom,0.0,0.0,0.0
123.66,8,2010-10-12 13:22:00,2010-10-12 13:22:00,0,15.4575,Medium,United Kingdom,0.0,0.0,0.0
4266.88,470,2010-03-25 13:15:00,2010-12-09 19:32:00,259,9.078468085106383,VIP,United Kingdom,0.7095890410958904,662.3552123552124,4267.0
846.55,13,2010-09-28 11:53:00,2010-11-18 13:21:00,51,65.11923076923077,High,United Kingdom,0.13972602739726028,93.0392156862745,847.0
1909.31,106,2010-01-26 09:51:00,2010-10-12 08:51:00,258,18.012358490566037,VIP,United Kingdom,0.7068493150684931,149.96124031007753,1910.0
264.13,15,2010-05-06 17:55:00,2010-05-06 17:55:00,0,17.608666666666668,Medium,United Kingdom,0.0,0.0,0.0
2795.16,408,2010-02-02 13:13:00,2010-11-11 16:18:00,282,6.850882352941176,VIP,United Kingdom,0.7726027397260274,528.0851063829787,2796.0
834.38,46,2010-02-09 13:08:00,2010-07-21 09:27:00,161,18.13869565217391,High,United Kingdom,0.4410958904109589,104.28571428571428,835.0
519.8100000000001,13,2010-10-24 14:08:00,2010-10-24 14:08:00,0,39.98538461538462,High,United Kingdom,0.0,0.0,0.0
2510.06,339,2009-12-03 10:02:00,2010-11-11 14:10:00,343,7.404306784660767,VIP,United Kingdom,0.9397260273972603,360.74344023323613,2511.0
568.68,52,2010-02-21 14:18:00,2010-09-26 12:58:00,216,10.936153846153845,High,United Kingdom,0.5917808219178082,87.87037037037037,569.0
331.14,22,2010-10-20 10:03:00,2010-10-20 10:03:00,0,15.05181818181818,Medium,United Kingdom,0.0,0.0,0.0
2511.08,137,2010-01-20 14:04:00,2010-12-09 13:57:00,322,18.32905109489051,VIP,United Kingdom,0.8821917808219178,155.2950310559006,2512.0
4479.82,233,2009-12-09 13:53:00,2010-12-08 10:38:00,363,19.226695278969956,VIP,United Kingdom,0.9945205479452055,234.28374655647383,4480.0
1128.09,77,2009-12-07 11:51:00,2010-12-08 15:58:00,366,14.65051948051948,VIP,United Kingdom,1.0027397260273974,76.78961748633878,1129.0
2960.73,131,2010-02-09 13:56:00,2010-11-30 08:58:00,293,22.600992366412214,VIP,United Kingdom,0.8027397260273973,163.19112627986348,2961.0
682.54,46,2010-11-04 09:54:00,2010-11-25 10:20:00,21,14.837826086956522,High,United Kingdom,0.057534246575342465,799.5238095238095,683.0
609.84,61,2010-03-24 11:05:00,2010-11-21 12:40:00,242,9.997377049180328,High,United Kingdom,0.663013698630137,92.00413223140495,610.0
759.98,45,2010-05-25 12:13:00,2010-09-01 13:58:00,99,16.888444444444445,High,United Kingdom,0.27123287671232876,165.9090909090909,760.0
142.7,6,2010-09-02 17:04:00,2010-11-24 15:42:00,82,23.78333333333333,Medium,United Kingdom,0.22465753424657534,26.70731707317073,143.0
3309.35,140,2009-12-03 11:57:00,2010-11-25 11:03:00,356,23.638214285714284,VIP,United Kingdom,0.9753424657534246,143.53932584269663,3310.0
2508.32,144,2009-12-18 12:43:00,2010-11-25 16:31:00,342,17.41888888888889,VIP,United Kingdom,0.936986301369863,153.68421052631578,2509.0
895.76,33,2010-11-05 15:07:00,2010-11-18 16:27:00,13,27.144242424242425,High,United Kingdom,0.03561643835616438,926.5384615384615,896.0
376.46,44,2010-06-07 17:33:00,2010-07-08 18:06:00,31,8.55590909090909,Medium,United Kingdom,0.08493150684931507,518.0645161290323,377.0
566.7,31,2010-05-12 13:18:00,2010-09-19 10:20:00,129,18.280645161290323,High,United Kingdom,0.35342465753424657,87.71317829457365,567.0
5600.45,258,2009-12-05 12:42:00,2010-11-30 09:46:00,359,21.70717054263566,VIP,United Kingdom,0.9835616438356164,262.31197771587745,5601.0
1410.68,34,2009-12-02 09:50:00,2010-10-21 15:35:00,323,41.49058823529412,VIP,United Kingdom,0.8849315068493151,38.421052631578945,1411.0
2487.01,73,2010-08-03 12:49:00,2010-12-01 12:58:00,120,34.06863013698631,VIP,United Kingdom,0.3287671232876712,222.04166666666669,2488.0
209.41,16,2009-12-07 08:53:00,2009-12-07 08:53:00,0,13.088125,Medium,United Kingdom,0.0,0.0,0.0
1675.81,70,2010-09-30 09:39:00,2010-11-11 13:26:00,42,23.940142857142856,VIP,United Kingdom,0.11506849315068493,608.3333333333334,1676.0
1234.48,47,2010-02-25 09:45:00,2010-06-29 12:43:00,124,26.265531914893618,VIP,United Kingdom,0.33972602739726027,138.34677419354838,1235.0
79.48,5,2010-07-15 09:06:00,2010-07-15 09:06:00,0,15.896,Low,United Kingdom,0.0,0.0,0.0
509.04,32,2010-10-03 13:09:00,2010-10-03 13:09:00,0,15.9075,High,United Kingdom,0.0,0.0,0.0
404.3,32,2010-09-03 12:08:00,2010-09-03 12:08:00,0,12.634375,Medium,United Kingdom,0.0,0.0,0.0
445.15,24,2010-05-23 12:46:00,2010-05-23 13:00:00,0,18.547916666666666,Medium,United Kingdom,0.0,0.0,0.0
457.82,32,2010-04-11 13:40:00,2010-08-16 15:31:00,127,14.306875,Medium,United Kingdom,0.34794520547945207,91.96850393700787,458.0
611.5500000000001,34,2010-03-26 10:02:00,2010-11-24 16:16:00,243,17.986764705882354,High,United Kingdom,0.6657534246575343,51.06995884773662,612.0
1443.03,37,2010-05-12 09:04:00,2010-11-28 14:56:00,200,39.00081081081081,VIP,United Kingdom,0.547945205479452,67.525,1444.0
7062.2,287,2010-01-08 14:12:00,2010-11-08 15:42:00,304,24.60696864111498,VIP,EIRE,0.8328767123287671,344.5888157894737,7063.0
229.75,14,2010-05-17 14:52:00,2010-05-17 14:52:00,0,16.410714285714285,Medium,United Kingdom,0.0,0.0,0.0
367.15000000000003,13,2010-03-04 14:23:00,2010-03-04 14:23:00,0,28.242307692307694,Medium,United Kingdom,0.0,0.0,0.0
606.21,33,2010-06-28 15:29:00,2010-08-20 13:09:00,52,18.37,High,United Kingdom,0.14246575342465753,231.6346153846154,607.0
1084.68,68,2010-04-26 11:22:00,2010-11-30 15:14:00,218,15.951176470588237,VIP,United Kingdom,0.5972602739726027,113.85321100917432,1085.0
352.15000000000003,19,2010-08-10 09:38:00,2010-08-10 09:38:00,0,18.534210526315793,Medium,United Kingdom,0.0,0.0,0.0
318.04,18,2010-11-14 10:51:00,2010-11-14 10:51:00,0,17.66888888888889,Medium,United Kingdom,0.0,0.0,0.0
4057.9,99,2010-05-05 09:56:00,2010-09-01 10:11:00,119,40.98888888888889,VIP,United Kingdom,0.32602739726027397,303.65546218487395,4058.0
713.11,50,2010-03-24 14:10:00,2010-08-26 10:31:00,154,14.2622,High,United Kingdom,0.42191780821917807,118.50649350649351,714.0
10396.5,9,2010-06-07 12:02:00,2010-06-07 13:33:00,0,1155.1666666666667,VIP,United Kingdom,0.0,0.0,0.0
5839.46,609,2009-12-10 17:27:00,2010-12-08 16:29:00,362,9.588604269293924,VIP,United Kingdom,0.9917808219178083,614.0469613259668,5840.0
23632.72,528,2009-12-03 15:35:00,2010-12-09 17:34:00,371,44.75893939393939,VIP,United Kingdom,1.0164383561643835,519.4609164420485,23633.0
1874.68,101,2009-12-14 12:02:00,2010-12-08 10:53:00,358,18.56118811881188,VIP,United Kingdom,0.9808219178082191,102.97486033519553,1875.0
109.44,1,2010-06-02 15:10:00,2010-06-02 15:10:00,0,109.44,Medium,United Kingdom,0.0,0.0,0.0
1366.73,79,2010-04-06 12:39:00,2010-10-29 10:10:00,205,17.300379746835443,VIP,United Kingdom,0.5616438356164384,140.65853658536585,1367.0
689.75,86,2009-12-07 11:39:00,2010-08-18 12:52:00,254,8.020348837209303,High,United Kingdom,0.6958904109589041,123.58267716535433,690.0
1509.5,69,2010-02-04 08:56:00,2010-11-07 14:52:00,276,21.8768115942029,VIP,United Kingdom,0.7561643835616438,91.25,1510.0
115.08000000000001,4,2010-05-13 10:15:00,2010-05-13 10:15:00,0,28.770000000000003,Medium,United Kingdom,0.0,0.0,0.0
8963.49,552,2009-12-01 12:14:00,2010-11-18 13:01:00,352,16.23820652173913,VIP,United Kingdom,0.9643835616438357,572.3863636363636,8964.0
431.98,21,2009-12-14 15:07:00,2009-12-14 15:07:00,0,20.570476190476192,Medium,United Kingdom,0.0,0.0,0.0
302.6,41,2009-12-10 15:56:00,2010-08-05 18:18:00,238,7.380487804878049,Medium,United Kingdom,0.6520547945205479,62.878151260504204,303.0
2431.28,620,2010-01-24 15:14:00,2010-10-17 13:28:00,265,3.92141935483871,VIP,United Kingdom,0.726027397260274,853.9622641509434,2432.0
9653.279999999999,32,2010-01-08 10:08:00,2010-12-01 11:32:00,327,301.66499999999996,VIP,United Kingdom,0.8958904109589041,35.718654434250766,9654.0
2946.42,132,2010-02-01 10:05:00,2010-12-02 10:09:00,304,22.321363636363635,VIP,United Kingdom,0.8328767123287671,158.48684210526315,2947.0
338.76,56,2010-11-22 14:08:00,2010-11-22 14:21:00,0,6.049285714285714,Medium,United Kingdom,0.0,0.0,0.0
7444.68,583,2010-04-01 14:52:00,2010-11-17 10:44:00,229,12.769605488850772,VIP,United Kingdom,0.6273972602739726,929.2358078602621,7445.0
6784.01,122,2009-12-03 11:53:00,2010-12-08 12:49:00,370,55.6066393442623,VIP,United Kingdom,1.0136986301369864,120.35135135135134,6785.0
241.3,65,2010-11-14 11:37:00,2010-11-14 11:37:00,0,3.7123076923076925,Medium,United Kingdom,0.0,0.0,0.0
312.05,5,2010-08-10 11:02:00,2010-11-07 14:50:00,89,62.410000000000004,Medium,United Kingdom,0.24383561643835616,20.50561797752809,313.0
795.3199999999999,23,2009-12-16 15:11:00,2010-05-11 10:24:00,145,34.579130434782606,High,United Kingdom,0.3972602739726027,57.896551724137936,796.0
2135.0,164,2009-12-03 13:17:00,2010-11-23 08:38:00,354,13.018292682926829,VIP,United Kingdom,0.9698630136986301,169.09604519774012,2135.0
469.19,24,2010-06-27 11:29:00,2010-09-03 09:31:00,67,19.549583333333334,Medium,United Kingdom,0.18356164383561643,130.7462686567164,470.0
3378.66,68,2010-03-11 09:47:00,2010-12-08 12:40:00,272,49.68617647058824,VIP,United Kingdom,0.7452054794520548,91.25,3379.0
917.4300000000001,19,2009-12-01 18:03:00,2010-07-20 17:22:00,230,48.28578947368421,High,United Kingdom,0.6301369863013698,30.15217391304348,918.0
15120.800000000001,229,2009-12-10 14:28:00,2010-11-30 11:00:00,354,66.02969432314411,VIP,United Kingdom,0.9698630136986301,236.11581920903956,15121.0
22710.2,40,2009-12-08 13:46:00,2010-09-27 16:18:00,293,567.755,VIP,United Kingdom,0.8027397260273973,49.829351535836174,22711.0
1925.9,159,2010-01-21 13:22:00,2010-10-05 13:20:00,256,12.112578616352202,VIP,United Kingdom,0.7013698630136986,226.69921875,1926.0
891.02,49,2010-10-04 12:03:00,2010-11-15 16:13:00,42,18.18408163265306,High,United Kingdom,0.11506849315068493,425.8333333333333,892.0
1250.8700000000001,84,2010-01-31 10:10:00,2010-04-15 14:28:00,74,14.891309523809525,VIP,United Kingdom,0.20273972602739726,414.3243243243243,1251.0
225.81,41,2010-05-27 12:30:00,2010-07-13 12:12:00,46,5.507560975609756,Medium,United Kingdom,0.12602739726027398,325.3260869565217,226.0
321.6,41,2010-01-24 12:27:00,2010-01-24 12:27:00,0,7.843902439024391,Medium,United Kingdom,0.0,0.0,0.0
390.85,19,2010-02-11 12:31:00,2010-02-11 12:31:00,0,20.571052631578947,Medium,United Kingdom,0.0,0.0,0.0
219.39999999999998,6,2010-03-26 13:55:00,2010-03-26 13:55:00,0,36.56666666666666,Medium,United Kingdom,0.0,0.0,0.0
792.61,38,2010-06-16 14:47:00,2010-11-01 13:15:00,137,20.85815789473684,High,United Kingdom,0.37534246575342467,101.24087591240875,793.0
115.66,14,2010-11-09 16:01:00,2010-11-09 16:01:00,0,8.26142857142857,Medium,United Kingdom,0.0,0.0,0.0
640.34,96,2010-03-28 15:05:00,2010-12-01 12:54:00,247,6.670208333333334,High,United Kingdom,0.6767123287671233,141.86234817813767,641.0
243.63,1,2010-01-26 17:19:00,2010-01-26 17:19:00,0,243.63,Medium,United Kingdom,0.0,0.0,0.0
1070.08,79,2009-12-02 15:01:00,2010-10-22 14:04:00,323,13.545316455696202,VIP,United Kingdom,0.8849315068493151,89.27244582043343,1071.0
4369.47,763,2009-12-10 18:27:00,2010-12-05 15:47:00,359,5.726697247706422,VIP,United Kingdom,0.9835616438356164,775.7520891364903,4370.0
231.10999999999999,36,2010-11-12 11:47:00,2010-11-12 11:47:00,0,6.419722222222222,Medium,United Kingdom,0.0,0.0,0.0
373.3,70,2009-12-18 11:34:00,2010-12-03 12:24:00,350,5.332857142857143,Medium,United Kingdom,0.958904109589041,73.0,374.0
150.5,7,2010-07-15 14:36:00,2010-07-15 14:36:00,0,21.5,Medium,United Kingdom,0.0,0.0,0.0
5607.43,609,2009-12-08 13:41:00,2010-12-06 12:39:00,362,9.2076026272578,VIP,United Kingdom,0.9917808219178083,614.0469613259668,5608.0
39.95,1,2010-09-03 10:52:00,2010-09-03 10:52:00,0,39.95,Low,United Kingdom,0.0,0.0,0.0
638.0,145,2009-12-04 15:27:00,2010-10-31 11:22:00,330,4.4,High,United Kingdom,0.9041095890410958,160.37878787878788,638.0
13544.99,93,2010-10-14 19:46:00,2010-10-29 10:31:00,14,145.64505376344087,VIP,United Kingdom,0.038356164383561646,2424.642857142857,13545.0
9530.08,13,2010-01-10 13:41:00,2010-02-23 15:17:00,44,733.0830769230769,VIP,United Kingdom,0.12054794520547946,107.8409090909091,9531.0
3152.54,159,2009-12-16 16:24:00,2010-11-30 14:48:00,348,19.827295597484277,VIP,United Kingdom,0.9534246575342465,166.76724137931035,3153.0
311.77,43,2010-09-26 11:58:00,2010-09-26 11:58:00,0,7.250465116279069,Medium,United Kingdom,0.0,0.0,0.0
2.95,1,2009-12-17 12:49:00,2009-12-17 12:49:00,0,2.95,Low,United Kingdom,0.0,0.0,0.0
422.85999999999996,40,2010-03-04 10:46:00,2010-08-15 14:20:00,164,10.571499999999999,Medium,United Kingdom,0.44931506849315067,89.02439024390245,423.0
